# t[s]  pbar[Pa]  Tvent[K]  uvent[m/s]  m_in[kg/s/m]  m_vent[kg/s/m]  massErr  xf[m]  K2CO3[kg/m]  Tvent_fw[K]  mdotK2_vent[kg/s/m]  MK2_vented[kg/m]  pvent[Pa]
2.12000e-03	2.54642e+01	3.00065e+02	1.89346e+00	1.07900e-02	3.17054e-02	-4.46749e-04	9.12518e-03	9.23008e-06	3.00026e+02	3.31374e-05	1.30550e-08	2.54936e+01
2.14000e-03	7.78326e+01	2.99949e+02	1.39336e+00	1.08932e-02	2.32990e-02	-9.30665e-03	9.12518e-03	9.40425e-06	2.99946e+02	2.57962e-05	1.35710e-08	-6.02868e+01
2.16000e-03	8.93672e+01	2.98366e+02	2.95980e+00	1.09973e-02	4.94599e-02	1.19232e-02	9.12519e-03	9.58008e-06	2.98363e+02	5.88487e-05	1.47479e-08	-8.06369e+01
2.18000e-03	1.22754e+01	2.99525e+02	1.18500e+00	1.10994e-02	1.98496e-02	-1.54755e-02	9.12519e-03	9.75754e-06	2.99517e+02	2.48199e-05	1.52443e-08	-1.18229e+01
2.20000e-03	-5.00489e+00	2.97677e+02	3.28286e+00	1.11974e-02	5.49445e-02	1.36376e-02	9.12519e-03	9.93658e-06	2.97655e+02	7.48844e-05	1.67420e-08	-7.89430e+01
2.22000e-03	-1.22666e+02	2.97668e+02	2.33605e+00	1.12995e-02	3.92055e-02	1.45696e-03	9.12520e-03	1.01172e-05	2.97593e+02	5.84590e-05	1.79112e-08	-4.85681e+01
2.24000e-03	-1.73729e+02	2.98182e+02	2.19322e+00	1.13962e-02	3.68701e-02	3.36787e-04	9.12520e-03	1.02994e-05	2.98023e+02	6.20271e-05	1.91517e-08	1.28616e+01
2.26000e-03	-1.54198e+02	2.99047e+02	2.11120e+00	1.14960e-02	3.54970e-02	2.30951e-03	9.12520e-03	1.04833e-05	2.99014e+02	6.15162e-05	2.03821e-08	4.32263e+01
2.28000e-03	-9.70488e+01	2.98852e+02	1.47050e+00	1.15989e-02	2.46782e-02	-7.73581e-03	9.12521e-03	1.06687e-05	2.98828e+02	4.09013e-05	2.12001e-08	-6.88516e+01
2.30000e-03	-3.91713e+01	2.98246e+02	1.88242e+00	1.17036e-02	3.15774e-02	-1.42395e-03	9.12521e-03	1.08558e-05	2.98098e+02	5.61580e-05	2.23233e-08	-2.91660e+01
2.32000e-03	4.75495e+00	2.98960e+02	2.33735e+00	1.18071e-02	3.92393e-02	9.60965e-03	9.12522e-03	1.10446e-05	2.98908e+02	7.05918e-05	2.37351e-08	3.26948e+01
2.34000e-03	7.55611e+01	2.99288e+02	2.29018e+00	1.19100e-02	3.84078e-02	5.69212e-03	9.12522e-03	1.12350e-05	2.99297e+02	7.02207e-05	2.51395e-08	2.89317e+01
2.36000e-03	1.16703e+02	2.98066e+02	2.47932e+00	1.20150e-02	4.15477e-02	4.81513e-03	9.12522e-03	1.14271e-05	2.97948e+02	7.99855e-05	2.67392e-08	-5.03950e+01
2.38000e-03	7.74575e+01	2.99090e+02	1.67336e+00	1.21189e-02	2.80952e-02	-9.09565e-03	9.12523e-03	1.16209e-05	2.98971e+02	5.44975e-05	2.78292e-08	-5.45303e+00
2.40000e-03	6.82043e+01	2.99316e+02	1.67176e+00	1.22183e-02	2.80363e-02	-1.57517e-02	9.12523e-03	1.18163e-05	2.99276e+02	5.75468e-05	2.89801e-08	-2.51219e+01
2.42000e-03	4.32495e+01	2.99609e+02	1.69379e+00	1.23203e-02	2.83809e-02	-1.81808e-02	9.12523e-03	1.20132e-05	2.99597e+02	6.08386e-05	3.01969e-08	-1.69462e+01
2.44000e-03	7.16066e+00	2.97766e+02	3.52215e+00	1.24212e-02	5.89508e-02	1.02724e-02	9.12524e-03	1.22118e-05	2.97737e+02	1.35222e-04	3.29013e-08	-6.37514e+01
2.46000e-03	-8.12980e+01	2.99594e+02	3.00251e+00	1.25217e-02	5.03853e-02	9.38781e-03	9.12524e-03	1.24120e-05	2.99586e+02	1.21458e-04	3.53305e-08	8.00344e+01
