Composition: 65% KNO3 / 35% sugar | r=6.29 mol | K2CO3 yield = 44.4 wt% | dTad = 1300 K | Tad = 1598 K
step   time[s]  Tmax[K]  Tvent[K]  K2CO3[kg]  Uvent[m/s]  meanYfu  SMAX
 2561    2.561   1015.2    527.3  9.404e-04  4.364e-02  0.0007  3.20e-09
 2562    2.562   1014.9    527.2  9.405e-04  4.362e-02  0.0007  3.20e-09
 2563    2.563   1014.6    527.1  9.407e-04  4.360e-02  0.0007  3.20e-09
 2564    2.564   1014.3    527.0  9.409e-04  4.358e-02  0.0007  3.19e-09
 2565    2.565   1014.1    527.0  9.411e-04  4.356e-02  0.0007  3.19e-09
 2566    2.566   1013.8    526.9  9.412e-04  4.354e-02  0.0007  3.19e-09
 2567    2.567   1013.5    526.8  9.414e-04  4.352e-02  0.0007  3.18e-09
 2568    2.568   1013.2    526.7  9.416e-04  4.350e-02  0.0007  3.18e-09
 2569    2.569   1012.9    526.6  9.418e-04  4.348e-02  0.0007  3.18e-09
 2570    2.570   1012.7    526.5  9.419e-04  4.347e-02  0.0007  3.17e-09
 2571    2.571   1012.4    526.5  9.421e-04  4.345e-02  0.0007  3.17e-09
 2572    2.572   1012.1    526.4  9.423e-04  4.343e-02  0.0007  3.17e-09
 2573    2.573   1011.8    526.3  9.424e-04  4.341e-02  0.0007  3.16e-09
 2574    2.574   1011.6    526.2  9.426e-04  4.339e-02  0.0007  3.16e-09
 2575    2.575   1011.3    526.1  9.428e-04  4.337e-02  0.0007  3.16e-09
 2576    2.576   1011.0    526.1  9.430e-04  4.335e-02  0.0007  3.15e-09
 2577    2.577   1010.7    526.0  9.431e-04  4.333e-02  0.0007  3.15e-09
 2578    2.578   1010.5    525.9  9.433e-04  4.331e-02  0.0007  3.15e-09
 2579    2.579   1010.2    525.8  9.435e-04  4.329e-02  0.0007  3.14e-09
 2580    2.580   1009.9    525.8  9.437e-04  4.327e-02  0.0007  3.14e-09
 2581    2.581   1009.6    525.7  9.438e-04  4.325e-02  0.0007  3.14e-09
 2582    2.582   1009.4    525.6  9.440e-04  4.323e-02  0.0007  3.13e-09
 2583    2.583   1009.1    525.5  9.442e-04  4.321e-02  0.0007  3.13e-09
 2584    2.584   1008.8    525.4  9.444e-04  4.320e-02  0.0007  3.13e-09
 2585    2.585   1008.5    525.4  9.445e-04  4.318e-02  0.0007  3.12e-09
 2586    2.586   1008.3    525.3  9.447e-04  4.316e-02  0.0007  3.12e-09
 2587    2.587   1008.0    525.2  9.449e-04  4.314e-02  0.0007  3.12e-09
 2588    2.588   1007.7    525.1  9.451e-04  4.312e-02  0.0007  3.11e-09
 2589    2.589   1007.5    525.0  9.452e-04  4.310e-02  0.0007  3.11e-09
 2590    2.590   1007.2    525.0  9.454e-04  4.308e-02  0.0007  3.11e-09
 2591    2.591   1006.9    524.9  9.456e-04  4.306e-02  0.0007  3.11e-09
 2592    2.592   1006.6    524.8  9.457e-04  4.304e-02  0.0007  3.10e-09
 2593    2.593   1006.4    524.7  9.459e-04  4.302e-02  0.0007  3.10e-09
 2594    2.594   1006.1    524.6  9.461e-04  4.301e-02  0.0007  3.10e-09
 2595    2.595   1005.8    524.6  9.463e-04  4.299e-02  0.0007  3.09e-09
 2596    2.596   1005.6    524.5  9.464e-04  4.297e-02  0.0007  3.09e-09
 2597    2.597   1005.3    524.4  9.466e-04  4.295e-02  0.0007  3.09e-09
 2598    2.598   1005.0    524.3  9.468e-04  4.293e-02  0.0007  3.08e-09
 2599    2.599   1004.8    524.3  9.470e-04  4.291e-02  0.0007  3.08e-09
 2600    2.600   1004.5    524.2  9.471e-04  4.289e-02  0.0007  3.08e-09
 2601    2.601   1004.2    524.1  9.473e-04  4.287e-02  0.0007  3.07e-09
 2602    2.602   1003.9    524.0  9.475e-04  4.285e-02  0.0007  3.07e-09
 2603    2.603   1003.7    523.9  9.476e-04  4.284e-02  0.0007  3.07e-09
 2604    2.604   1003.4    523.9  9.478e-04  4.282e-02  0.0007  3.06e-09
 2605    2.605   1003.1    523.8  9.480e-04  4.280e-02  0.0007  3.06e-09
 2606    2.606   1002.9    523.7  9.482e-04  4.278e-02  0.0007  3.06e-09
 2607    2.607   1002.6    523.6  9.483e-04  4.276e-02  0.0007  3.05e-09
 2608    2.608   1002.3    523.6  9.485e-04  4.274e-02  0.0007  3.05e-09
 2609    2.609   1002.1    523.5  9.487e-04  4.272e-02  0.0007  3.05e-09
 2610    2.610   1001.8    523.4  9.489e-04  4.270e-02  0.0007  3.04e-09
 2611    2.611   1001.5    523.3  9.490e-04  4.269e-02  0.0007  3.04e-09
 2612    2.612   1001.3    523.2  9.492e-04  4.267e-02  0.0007  3.04e-09
 2613    2.613   1001.0    523.2  9.494e-04  4.265e-02  0.0007  3.04e-09
 2614    2.614   1000.7    523.1  9.495e-04  4.263e-02  0.0007  3.03e-09
 2615    2.615   1000.5    523.0  9.497e-04  4.261e-02  0.0007  3.03e-09
 2616    2.616   1000.2    522.9  9.499e-04  4.259e-02  0.0007  3.03e-09
 2617    2.617    999.9    522.9  9.501e-04  4.257e-02  0.0007  3.02e-09
 2618    2.618    999.7    522.8  9.502e-04  4.256e-02  0.0007  3.02e-09
 2619    2.619    999.4    522.7  9.504e-04  4.254e-02  0.0007  3.02e-09
 2620    2.620    999.1    522.6  9.506e-04  4.252e-02  0.0007  3.01e-09
 2621    2.621    998.9    522.5  9.507e-04  4.250e-02  0.0007  3.01e-09
 2622    2.622    998.6    522.5  9.509e-04  4.248e-02  0.0007  3.01e-09
 2623    2.623    998.3    522.4  9.511e-04  4.246e-02  0.0007  3.00e-09
 2624    2.624    998.1    522.3  9.513e-04  4.244e-02  0.0007  3.00e-09
 2625    2.625    997.8    522.2  9.514e-04  4.243e-02  0.0007  3.00e-09
 2626    2.626    997.6    522.2  9.516e-04  4.241e-02  0.0007  2.99e-09
 2627    2.627    997.3    522.1  9.518e-04  4.239e-02  0.0007  2.99e-09
 2628    2.628    997.0    522.0  9.519e-04  4.237e-02  0.0007  2.99e-09
 2629    2.629    996.8    521.9  9.521e-04  4.235e-02  0.0007  2.99e-09
 2630    2.630    996.5    521.9  9.523e-04  4.233e-02  0.0007  2.98e-09
 2631    2.631    996.2    521.8  9.525e-04  4.232e-02  0.0007  2.98e-09
 2632    2.632    996.0    521.7  9.526e-04  4.230e-02  0.0007  2.98e-09
 2633    2.633    995.7    521.6  9.528e-04  4.228e-02  0.0007  2.97e-09
 2634    2.634    995.5    521.6  9.530e-04  4.226e-02  0.0007  2.97e-09
 2635    2.635    995.2    521.5  9.531e-04  4.224e-02  0.0007  2.97e-09
 2636    2.636    994.9    521.4  9.533e-04  4.222e-02  0.0007  2.96e-09
 2637    2.637    994.7    521.3  9.535e-04  4.221e-02  0.0007  2.96e-09
 2638    2.638    994.4    521.2  9.537e-04  4.219e-02  0.0007  2.96e-09
 2639    2.639    994.1    521.2  9.538e-04  4.217e-02  0.0007  2.96e-09
 2640    2.640    993.9    521.1  9.540e-04  4.215e-02  0.0007  2.95e-09
 2641    2.641    993.6    521.0  9.542e-04  4.213e-02  0.0007  2.95e-09
 2642    2.642    993.4    520.9  9.543e-04  4.211e-02  0.0007  2.95e-09
 2643    2.643    993.1    520.9  9.545e-04  4.210e-02  0.0007  2.94e-09
 2644    2.644    992.8    520.8  9.547e-04  4.208e-02  0.0007  2.94e-09
 2645    2.645    992.6    520.7  9.548e-04  4.206e-02  0.0007  2.94e-09
 2646    2.646    992.3    520.6  9.550e-04  4.204e-02  0.0007  2.93e-09
 2647    2.647    992.1    520.6  9.552e-04  4.202e-02  0.0007  2.93e-09
 2648    2.648    991.8    520.5  9.554e-04  4.201e-02  0.0007  2.93e-09
 2649    2.649    991.6    520.4  9.555e-04  4.199e-02  0.0007  2.93e-09
 2650    2.650    991.3    520.3  9.557e-04  4.197e-02  0.0007  2.92e-09
 2651    2.651    991.0    520.3  9.559e-04  4.195e-02  0.0007  2.92e-09
 2652    2.652    990.8    520.2  9.560e-04  4.193e-02  0.0007  2.92e-09
 2653    2.653    990.5    520.1  9.562e-04  4.192e-02  0.0007  2.91e-09
 2654    2.654    990.3    520.0  9.564e-04  4.190e-02  0.0007  2.91e-09
 2655    2.655    990.0    520.0  9.565e-04  4.188e-02  0.0007  2.91e-09
 2656    2.656    989.7    519.9  9.567e-04  4.186e-02  0.0007  2.91e-09
 2657    2.657    989.5    519.8  9.569e-04  4.184e-02  0.0007  2.90e-09
 2658    2.658    989.2    519.7  9.571e-04  4.183e-02  0.0007  2.90e-09
 2659    2.659    989.0    519.7  9.572e-04  4.181e-02  0.0007  2.90e-09
 2660    2.660    988.7    519.6  9.574e-04  4.179e-02  0.0007  2.89e-09
 2661    2.661    988.5    519.5  9.576e-04  4.177e-02  0.0007  2.89e-09
 2662    2.662    988.2    519.4  9.577e-04  4.175e-02  0.0007  2.89e-09
 2663    2.663    988.0    519.4  9.579e-04  4.174e-02  0.0007  2.89e-09
 2664    2.664    987.7    519.3  9.581e-04  4.172e-02  0.0007  2.88e-09
 2665    2.665    987.4    519.2  9.582e-04  4.170e-02  0.0007  2.88e-09
 2666    2.666    987.2    519.2  9.584e-04  4.168e-02  0.0007  2.88e-09
 2667    2.667    986.9    519.1  9.586e-04  4.166e-02  0.0007  2.87e-09
 2668    2.668    986.7    519.0  9.587e-04  4.165e-02  0.0007  2.87e-09
 2669    2.669    986.4    518.9  9.589e-04  4.163e-02  0.0007  2.87e-09
 2670    2.670    986.2    518.9  9.591e-04  4.161e-02  0.0007  2.87e-09
 2671    2.671    985.9    518.8  9.593e-04  4.159e-02  0.0007  2.86e-09
 2672    2.672    985.7    518.7  9.594e-04  4.158e-02  0.0007  2.86e-09
 2673    2.673    985.4    518.6  9.596e-04  4.156e-02  0.0007  2.86e-09
 2674    2.674    985.2    518.6  9.598e-04  4.154e-02  0.0007  2.85e-09
 2675    2.675    984.9    518.5  9.599e-04  4.152e-02  0.0007  2.85e-09
 2676    2.676    984.7    518.4  9.601e-04  4.151e-02  0.0007  2.85e-09
 2677    2.677    984.4    518.3  9.603e-04  4.149e-02  0.0007  2.85e-09
 2678    2.678    984.1    518.3  9.604e-04  4.147e-02  0.0007  2.84e-09
 2679    2.679    983.9    518.2  9.606e-04  4.145e-02  0.0007  2.84e-09
 2680    2.680    983.6    518.1  9.608e-04  4.143e-02  0.0007  2.84e-09
 2681    2.681    983.4    518.0  9.609e-04  4.142e-02  0.0007  2.83e-09
 2682    2.682    983.1    518.0  9.611e-04  4.140e-02  0.0007  2.83e-09
 2683    2.683    982.9    517.9  9.613e-04  4.138e-02  0.0007  2.83e-09
 2684    2.684    982.6    517.8  9.614e-04  4.136e-02  0.0007  2.83e-09
 2685    2.685    982.4    517.8  9.616e-04  4.135e-02  0.0007  2.82e-09
 2686    2.686    982.1    517.7  9.618e-04  4.133e-02  0.0007  2.82e-09
 2687    2.687    981.9    517.6  9.620e-04  4.131e-02  0.0007  2.82e-09
 2688    2.688    981.6    517.5  9.621e-04  4.129e-02  0.0007  2.81e-09
 2689    2.689    981.4    517.5  9.623e-04  4.128e-02  0.0007  2.81e-09
 2690    2.690    981.1    517.4  9.625e-04  4.126e-02  0.0007  2.81e-09
 2691    2.691    980.9    517.3  9.626e-04  4.124e-02  0.0007  2.81e-09
 2692    2.692    980.6    517.2  9.628e-04  4.122e-02  0.0007  2.80e-09
 2693    2.693    980.4    517.2  9.630e-04  4.121e-02  0.0007  2.80e-09
 2694    2.694    980.1    517.1  9.631e-04  4.119e-02  0.0007  2.80e-09
 2695    2.695    979.9    517.0  9.633e-04  4.117e-02  0.0007  2.80e-09
 2696    2.696    979.6    517.0  9.635e-04  4.115e-02  0.0007  2.79e-09
 2697    2.697    979.4    516.9  9.636e-04  4.114e-02  0.0007  2.79e-09
 2698    2.698    979.1    516.8  9.638e-04  4.112e-02  0.0007  2.79e-09
 2699    2.699    978.9    516.7  9.640e-04  4.110e-02  0.0007  2.78e-09
 2700    2.700    978.6    516.7  9.641e-04  4.109e-02  0.0007  2.78e-09
 2701    2.701    978.4    516.6  9.643e-04  4.107e-02  0.0007  2.78e-09
 2702    2.702    978.1    516.5  9.645e-04  4.105e-02  0.0007  2.78e-09
 2703    2.703    977.9    516.4  9.646e-04  4.103e-02  0.0007  2.77e-09
 2704    2.704    977.7    516.4  9.648e-04  4.102e-02  0.0007  2.77e-09
 2705    2.705    977.4    516.3  9.650e-04  4.100e-02  0.0007  2.77e-09
 2706    2.706    977.2    516.2  9.651e-04  4.098e-02  0.0007  2.77e-09
 2707    2.707    976.9    516.2  9.653e-04  4.096e-02  0.0007  2.76e-09
 2708    2.708    976.7    516.1  9.655e-04  4.095e-02  0.0007  2.76e-09
 2709    2.709    976.4    516.0  9.656e-04  4.093e-02  0.0007  2.76e-09
 2710    2.710    976.2    515.9  9.658e-04  4.091e-02  0.0007  2.75e-09
 2711    2.711    975.9    515.9  9.660e-04  4.090e-02  0.0007  2.75e-09
 2712    2.712    975.7    515.8  9.661e-04  4.088e-02  0.0007  2.75e-09
 2713    2.713    975.4    515.7  9.663e-04  4.086e-02  0.0007  2.75e-09
 2714    2.714    975.2    515.7  9.665e-04  4.084e-02  0.0007  2.74e-09
 2715    2.715    974.9    515.6  9.666e-04  4.083e-02  0.0007  2.74e-09
 2716    2.716    974.7    515.5  9.668e-04  4.081e-02  0.0007  2.74e-09
 2717    2.717    974.5    515.4  9.670e-04  4.079e-02  0.0007  2.74e-09
 2718    2.718    974.2    515.4  9.671e-04  4.078e-02  0.0007  2.73e-09
 2719    2.719    974.0    515.3  9.673e-04  4.076e-02  0.0007  2.73e-09
 2720    2.720    973.7    515.2  9.675e-04  4.074e-02  0.0007  2.73e-09
 2721    2.721    973.5    515.2  9.676e-04  4.073e-02  0.0007  2.73e-09
 2722    2.722    973.2    515.1  9.678e-04  4.071e-02  0.0007  2.72e-09
 2723    2.723    973.0    515.0  9.680e-04  4.069e-02  0.0007  2.72e-09
 2724    2.724    972.7    514.9  9.681e-04  4.067e-02  0.0007  2.72e-09
 2725    2.725    972.5    514.9  9.683e-04  4.066e-02  0.0007  2.71e-09
 2726    2.726    972.3    514.8  9.685e-04  4.064e-02  0.0007  2.71e-09
 2727    2.727    972.0    514.7  9.686e-04  4.062e-02  0.0007  2.71e-09
 2728    2.728    971.8    514.7  9.688e-04  4.061e-02  0.0007  2.71e-09
 2729    2.729    971.5    514.6  9.690e-04  4.059e-02  0.0007  2.70e-09
 2730    2.730    971.3    514.5  9.691e-04  4.057e-02  0.0007  2.70e-09
 2731    2.731    971.1    514.4  9.693e-04  4.056e-02  0.0007  2.70e-09
 2732    2.732    970.8    514.4  9.695e-04  4.054e-02  0.0007  2.70e-09
 2733    2.733    970.6    514.3  9.696e-04  4.052e-02  0.0007  2.69e-09
 2734    2.734    970.3    514.2  9.698e-04  4.050e-02  0.0007  2.69e-09
 2735    2.735    970.1    514.2  9.700e-04  4.049e-02  0.0007  2.69e-09
 2736    2.736    969.8    514.1  9.701e-04  4.047e-02  0.0007  2.69e-09
 2737    2.737    969.6    514.0  9.703e-04  4.045e-02  0.0007  2.68e-09
 2738    2.738    969.4    514.0  9.705e-04  4.044e-02  0.0007  2.68e-09
 2739    2.739    969.1    513.9  9.706e-04  4.042e-02  0.0007  2.68e-09
 2740    2.740    968.9    513.8  9.708e-04  4.040e-02  0.0007  2.68e-09
 2741    2.741    968.6    513.7  9.710e-04  4.039e-02  0.0007  2.67e-09
 2742    2.742    968.4    513.7  9.711e-04  4.037e-02  0.0007  2.67e-09
 2743    2.743    968.2    513.6  9.713e-04  4.035e-02  0.0007  2.67e-09
 2744    2.744    967.9    513.5  9.715e-04  4.034e-02  0.0007  2.67e-09
 2745    2.745    967.7    513.5  9.716e-04  4.032e-02  0.0007  2.66e-09
 2746    2.746    967.4    513.4  9.718e-04  4.030e-02  0.0007  2.66e-09
 2747    2.747    967.2    513.3  9.720e-04  4.029e-02  0.0007  2.66e-09
 2748    2.748    967.0    513.3  9.721e-04  4.027e-02  0.0007  2.66e-09
 2749    2.749    966.7    513.2  9.723e-04  4.025e-02  0.0007  2.65e-09
 2750    2.750    966.5    513.1  9.724e-04  4.024e-02  0.0007  2.65e-09
 2751    2.751    966.3    513.0  9.726e-04  4.022e-02  0.0007  2.65e-09
 2752    2.752    966.0    513.0  9.728e-04  4.020e-02  0.0007  2.65e-09
 2753    2.753    965.8    512.9  9.729e-04  4.019e-02  0.0007  2.64e-09
 2754    2.754    965.5    512.8  9.731e-04  4.017e-02  0.0007  2.64e-09
 2755    2.755    965.3    512.8  9.733e-04  4.015e-02  0.0007  2.64e-09
 2756    2.756    965.1    512.7  9.734e-04  4.014e-02  0.0007  2.64e-09
 2757    2.757    964.8    512.6  9.736e-04  4.012e-02  0.0007  2.63e-09
 2758    2.758    964.6    512.6  9.738e-04  4.010e-02  0.0007  2.63e-09
 2759    2.759    964.4    512.5  9.739e-04  4.009e-02  0.0007  2.63e-09
 2760    2.760    964.1    512.4  9.741e-04  4.007e-02  0.0007  2.63e-09
 2761    2.761    963.9    512.4  9.743e-04  4.006e-02  0.0007  2.62e-09
 2762    2.762    963.6    512.3  9.744e-04  4.004e-02  0.0007  2.62e-09
 2763    2.763    963.4    512.2  9.746e-04  4.002e-02  0.0007  2.62e-09
 2764    2.764    963.2    512.1  9.748e-04  4.001e-02  0.0007  2.62e-09
 2765    2.765    962.9    512.1  9.749e-04  3.999e-02  0.0007  2.61e-09
 2766    2.766    962.7    512.0  9.751e-04  3.997e-02  0.0007  2.61e-09
 2767    2.767    962.5    511.9  9.752e-04  3.996e-02  0.0007  2.61e-09
 2768    2.768    962.2    511.9  9.754e-04  3.994e-02  0.0007  2.61e-09
 2769    2.769    962.0    511.8  9.756e-04  3.992e-02  0.0007  2.60e-09
 2770    2.770    961.8    511.7  9.757e-04  3.991e-02  0.0007  2.60e-09
 2771    2.771    961.5    511.7  9.759e-04  3.989e-02  0.0007  2.60e-09
 2772    2.772    961.3    511.6  9.761e-04  3.987e-02  0.0007  2.60e-09
 2773    2.773    961.1    511.5  9.762e-04  3.986e-02  0.0007  2.59e-09
 2774    2.774    960.8    511.5  9.764e-04  3.984e-02  0.0007  2.59e-09
 2775    2.775    960.6    511.4  9.766e-04  3.983e-02  0.0007  2.59e-09
 2776    2.776    960.4    511.3  9.767e-04  3.981e-02  0.0007  2.59e-09
 2777    2.777    960.1    511.3  9.769e-04  3.979e-02  0.0007  2.58e-09
 2778    2.778    959.9    511.2  9.771e-04  3.978e-02  0.0007  2.58e-09
 2779    2.779    959.7    511.1  9.772e-04  3.976e-02  0.0007  2.58e-09
 2780    2.780    959.4    511.1  9.774e-04  3.974e-02  0.0007  2.58e-09
 2781    2.781    959.2    511.0  9.775e-04  3.973e-02  0.0007  2.57e-09
 2782    2.782    959.0    510.9  9.777e-04  3.971e-02  0.0007  2.57e-09
 2783    2.783    958.7    510.8  9.779e-04  3.970e-02  0.0007  2.57e-09
 2784    2.784    958.5    510.8  9.780e-04  3.968e-02  0.0007  2.57e-09
 2785    2.785    958.3    510.7  9.782e-04  3.966e-02  0.0007  2.56e-09
 2786    2.786    958.0    510.6  9.784e-04  3.965e-02  0.0007  2.56e-09
 2787    2.787    957.8    510.6  9.785e-04  3.963e-02  0.0007  2.56e-09
 2788    2.788    957.6    510.5  9.787e-04  3.961e-02  0.0007  2.56e-09
 2789    2.789    957.3    510.4  9.789e-04  3.960e-02  0.0007  2.56e-09
 2790    2.790    957.1    510.4  9.790e-04  3.958e-02  0.0007  2.55e-09
 2791    2.791    956.9    510.3  9.792e-04  3.957e-02  0.0007  2.55e-09
 2792    2.792    956.6    510.2  9.793e-04  3.955e-02  0.0007  2.55e-09
 2793    2.793    956.4    510.2  9.795e-04  3.953e-02  0.0007  2.55e-09
 2794    2.794    956.2    510.1  9.797e-04  3.952e-02  0.0007  2.54e-09
 2795    2.795    956.0    510.0  9.798e-04  3.950e-02  0.0007  2.54e-09
 2796    2.796    955.7    510.0  9.800e-04  3.949e-02  0.0007  2.54e-09
 2797    2.797    955.5    509.9  9.802e-04  3.947e-02  0.0007  2.54e-09
 2798    2.798    955.3    509.8  9.803e-04  3.945e-02  0.0007  2.53e-09
 2799    2.799    955.0    509.8  9.805e-04  3.944e-02  0.0007  2.53e-09
 2800    2.800    954.8    509.7  9.806e-04  3.942e-02  0.0007  2.53e-09
 2801    2.801    954.6    509.6  9.808e-04  3.941e-02  0.0007  2.53e-09
 2802    2.802    954.3    509.6  9.810e-04  3.939e-02  0.0007  2.52e-09
 2803    2.803    954.1    509.5  9.811e-04  3.937e-02  0.0007  2.52e-09
 2804    2.804    953.9    509.4  9.813e-04  3.936e-02  0.0007  2.52e-09
 2805    2.805    953.7    509.4  9.815e-04  3.934e-02  0.0007  2.52e-09
 2806    2.806    953.4    509.3  9.816e-04  3.933e-02  0.0007  2.52e-09
 2807    2.807    953.2    509.2  9.818e-04  3.931e-02  0.0007  2.51e-09
 2808    2.808    953.0    509.2  9.819e-04  3.929e-02  0.0007  2.51e-09
 2809    2.809    952.7    509.1  9.821e-04  3.928e-02  0.0007  2.51e-09
 2810    2.810    952.5    509.0  9.823e-04  3.926e-02  0.0007  2.51e-09
 2811    2.811    952.3    509.0  9.824e-04  3.925e-02  0.0007  2.50e-09
 2812    2.812    952.1    508.9  9.826e-04  3.923e-02  0.0007  2.50e-09
 2813    2.813    951.8    508.8  9.828e-04  3.922e-02  0.0007  2.50e-09
 2814    2.814    951.6    508.8  9.829e-04  3.920e-02  0.0007  2.50e-09
 2815    2.815    951.4    508.7  9.831e-04  3.918e-02  0.0007  2.49e-09
 2816    2.816    951.2    508.6  9.832e-04  3.917e-02  0.0007  2.49e-09
 2817    2.817    950.9    508.6  9.834e-04  3.915e-02  0.0007  2.49e-09
 2818    2.818    950.7    508.5  9.836e-04  3.914e-02  0.0007  2.49e-09
 2819    2.819    950.5    508.4  9.837e-04  3.912e-02  0.0007  2.49e-09
 2820    2.820    950.3    508.4  9.839e-04  3.911e-02  0.0007  2.48e-09
 2821    2.821    950.0    508.3  9.841e-04  3.909e-02  0.0007  2.48e-09
 2822    2.822    949.8    508.2  9.842e-04  3.907e-02  0.0007  2.48e-09
 2823    2.823    949.6    508.2  9.844e-04  3.906e-02  0.0007  2.48e-09
 2824    2.824    949.4    508.1  9.845e-04  3.904e-02  0.0007  2.47e-09
 2825    2.825    949.1    508.0  9.847e-04  3.903e-02  0.0007  2.47e-09
 2826    2.826    948.9    508.0  9.849e-04  3.901e-02  0.0007  2.47e-09
 2827    2.827    948.7    507.9  9.850e-04  3.900e-02  0.0007  2.47e-09
 2828    2.828    948.5    507.8  9.852e-04  3.898e-02  0.0007  2.47e-09
 2829    2.829    948.2    507.8  9.853e-04  3.896e-02  0.0007  2.46e-09
 2830    2.830    948.0    507.7  9.855e-04  3.895e-02  0.0007  2.46e-09
 2831    2.831    947.8    507.6  9.857e-04  3.893e-02  0.0007  2.46e-09
 2832    2.832    947.6    507.6  9.858e-04  3.892e-02  0.0007  2.46e-09
 2833    2.833    947.3    507.5  9.860e-04  3.890e-02  0.0007  2.45e-09
 2834    2.834    947.1    507.4  9.861e-04  3.889e-02  0.0007  2.45e-09
 2835    2.835    946.9    507.4  9.863e-04  3.887e-02  0.0007  2.45e-09
 2836    2.836    946.7    507.3  9.865e-04  3.886e-02  0.0007  2.45e-09
 2837    2.837    946.4    507.2  9.866e-04  3.884e-02  0.0007  2.44e-09
 2838    2.838    946.2    507.2  9.868e-04  3.882e-02  0.0007  2.44e-09
 2839    2.839    946.0    507.1  9.870e-04  3.881e-02  0.0007  2.44e-09
 2840    2.840    945.8    507.1  9.871e-04  3.879e-02  0.0007  2.44e-09
 2841    2.841    945.6    507.0  9.873e-04  3.878e-02  0.0007  2.44e-09
 2842    2.842    945.3    506.9  9.874e-04  3.876e-02  0.0007  2.43e-09
 2843    2.843    945.1    506.9  9.876e-04  3.875e-02  0.0007  2.43e-09
 2844    2.844    944.9    506.8  9.878e-04  3.873e-02  0.0007  2.43e-09
 2845    2.845    944.7    506.7  9.879e-04  3.872e-02  0.0007  2.43e-09
 2846    2.846    944.4    506.7  9.881e-04  3.870e-02  0.0007  2.42e-09
 2847    2.847    944.2    506.6  9.882e-04  3.868e-02  0.0007  2.42e-09
 2848    2.848    944.0    506.5  9.884e-04  3.867e-02  0.0007  2.42e-09
 2849    2.849    943.8    506.5  9.886e-04  3.865e-02  0.0007  2.42e-09
 2850    2.850    943.6    506.4  9.887e-04  3.864e-02  0.0007  2.42e-09
 2851    2.851    943.3    506.3  9.889e-04  3.862e-02  0.0007  2.41e-09
 2852    2.852    943.1    506.3  9.890e-04  3.861e-02  0.0007  2.41e-09
 2853    2.853    942.9    506.2  9.892e-04  3.859e-02  0.0007  2.41e-09
 2854    2.854    942.7    506.1  9.894e-04  3.858e-02  0.0007  2.41e-09
 2855    2.855    942.5    506.1  9.895e-04  3.856e-02  0.0007  2.41e-09
