# time[s]  Tmax[K]  totalK2CO3[kg]
4.29000e-01	1.07860e+03	2.05506e-04
4.30000e-01	1.07864e+03	2.06277e-04
4.31000e-01	1.07867e+03	2.07121e-04
4.32000e-01	1.07871e+03	2.08051e-04
4.33000e-01	1.07874e+03	2.09081e-04
4.34000e-01	1.07878e+03	2.10227e-04
4.35000e-01	1.07881e+03	2.11504e-04
4.36000e-01	1.07885e+03	2.12925e-04
4.37000e-01	1.07888e+03	2.14496e-04
4.38000e-01	1.07891e+03	2.16209e-04
4.39000e-01	1.07894e+03	2.18030e-04
4.40000e-01	1.07897e+03	2.19899e-04
4.41000e-01	1.07901e+03	2.21732e-04
4.42000e-01	1.07904e+03	2.23437e-04
4.43000e-01	1.07907e+03	2.24944e-04
4.44000e-01	1.07910e+03	2.26216e-04
4.45000e-01	1.07913e+03	2.27252e-04
4.46000e-01	1.07916e+03	2.28069e-04
4.47000e-01	1.07919e+03	2.28711e-04
4.48000e-01	1.07922e+03	2.29220e-04
4.49000e-01	1.07924e+03	2.29630e-04
4.50000e-01	1.07927e+03	2.29970e-04
4.51000e-01	1.07930e+03	2.30261e-04
4.52000e-01	1.07933e+03	2.30518e-04
4.53000e-01	1.07936e+03	2.30750e-04
4.54000e-01	1.07938e+03	2.30967e-04
4.55000e-01	1.07941e+03	2.31173e-04
4.56000e-01	1.07944e+03	2.31371e-04
4.57000e-01	1.07947e+03	2.31564e-04
4.58000e-01	1.07949e+03	2.31754e-04
4.59000e-01	1.07952e+03	2.31942e-04
4.60000e-01	1.07955e+03	2.32128e-04
4.61000e-01	1.07957e+03	2.32313e-04
4.62000e-01	1.07960e+03	2.32498e-04
4.63000e-01	1.07962e+03	2.32683e-04
4.64000e-01	1.07965e+03	2.32867e-04
4.65000e-01	1.07968e+03	2.33052e-04
4.66000e-01	1.07970e+03	2.33238e-04
4.67000e-01	1.07973e+03	2.33424e-04
4.68000e-01	1.07975e+03	2.33610e-04
4.69000e-01	1.07978e+03	2.33797e-04
4.70000e-01	1.07981e+03	2.33985e-04
4.71000e-01	1.07983e+03	2.34174e-04
4.72000e-01	1.07986e+03	2.34364e-04
4.73000e-01	1.07988e+03	2.34555e-04
4.74000e-01	1.07991e+03	2.34746e-04
4.75000e-01	1.07993e+03	2.34940e-04
4.76000e-01	1.07996e+03	2.35134e-04
4.77000e-01	1.07999e+03	2.35330e-04
4.78000e-01	1.08001e+03	2.35527e-04
4.79000e-01	1.08004e+03	2.35725e-04
4.80000e-01	1.08006e+03	2.35926e-04
4.81000e-01	1.08009e+03	2.36128e-04
4.82000e-01	1.08011e+03	2.36331e-04
4.83000e-01	1.08014e+03	2.36537e-04
4.84000e-01	1.08017e+03	2.36745e-04
4.85000e-01	1.08019e+03	2.36955e-04
4.86000e-01	1.08022e+03	2.37167e-04
4.87000e-01	1.08024e+03	2.37381e-04
4.88000e-01	1.08027e+03	2.37598e-04
4.89000e-01	1.08029e+03	2.37818e-04
4.90000e-01	1.08032e+03	2.38040e-04
4.91000e-01	1.08035e+03	2.38265e-04
4.92000e-01	1.08037e+03	2.38494e-04
4.93000e-01	1.08040e+03	2.38726e-04
4.94000e-01	1.08042e+03	2.38961e-04
4.95000e-01	1.08045e+03	2.39200e-04
4.96000e-01	1.08048e+03	2.39443e-04
4.97000e-01	1.08050e+03	2.39690e-04
4.98000e-01	1.08053e+03	2.39942e-04
4.99000e-01	1.08055e+03	2.40199e-04
5.00000e-01	1.08058e+03	2.40461e-04
5.01000e-01	1.08061e+03	2.40728e-04
5.02000e-01	1.08063e+03	2.41002e-04
5.03000e-01	1.08066e+03	2.41282e-04
